ERA Code,ERA Acronym,ERA Conference Name,Acronym,Conference Name (DBLP),GS Venue Code,GS Name,Google Scholar H5-Index 2023,Google Scholar H5-Index 2022,CORE ID,CORE Conference Name,ICORE 2023 Rank,CORE 2021 Rank,CORE 2020 Rank,CORE 2018 Rank,ERA 2010 Rank,DBLP Link,DBLP URL,Google Scholar Metrics Link,GS URL,Comment
50487,IEEE Radar Conference,RadarCon,-,-,vb4obqGG1LEJ,IEEE Radar Conference,32,34,-,,-,-,-,-,-,Not in DBLP,,View,https://scholar.google.com/citations?view_op=list_hcore&venue=vb4obqGG1LEJ.2023,
50486,IEEE Power and Energy Society General Meeting,PES-GM,-,-,Vehj4EToousJ,IEEE Power and Energy Society General Meeting,78,82,-,,-,-,-,-,-,Not in DBLP,,View,https://scholar.google.com/citations?view_op=list_hcore&venue=Vehj4EToousJ.2023,Added 27/07/2022 as it met objective criteria. Request made by Mark Wallace (DSAI).
,,,-,-,NraRN7IFL1cJ,Conference on Energy Internet and Energy System Integration,18,20,-,,-,-,-,-,-,Not in DBLP,,View,https://scholar.google.com/citations?view_op=list_hcore&venue=NraRN7IFL1cJ.2023,Added 27/07/2022 as it met objective criteria. Request made by Mark Wallace (DSAI).
72526,IEEE/IAS Industrial and Commercial Power Systems Technical Conference,,-,-,qkc7bQIT5R8J,Industrial and Commercial Power Systems Technical Conference,24,21,-,,-,-,-,-,-,Not in DBLP,,View,https://scholar.google.com/citations?view_op=list_hcore&venue=qkc7bQIT5R8J.2023,Added 27/07/2022 as it met objective criteria. Request made by Mark Wallace (DSAI).
50437,iConference,iConference,-,iConference,lLDWYNdt0a4J,iConference,19,,-,,-,-,-,-,-,View,https://dblp.org/db/conf/iconference/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=lLDWYNdt0a4J.2023,Met objective criteria in August 2023.  Requested by Gillian Oliver (HCC).
43933,AAAI,AAAI Conference on Artificial Intelligence,AAAI,AAAI Conference on Artificial Intelligence,PV9sQN5dnPsJ,AAAI Conference on Artificial Intelligence,212,180,1629,National Conference of the American Association for Artificial Intelligence,A*,A*,A*,A*,A,View,https://dblp.org/db/conf/aaai/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=PV9sQN5dnPsJ.2023,
43238,AAMAS,International Conference on Autonomous Agents and Multi-Agent Systems,AAMAS,International Joint Conference on Autonomous Agents & Multiagent Systems,yWxsQWGuQ-sJ,International Conference on Autonomous Agents and MultiAgent Systems,55,50,922,"International Joint Conference on Autonomous Agents and Multiagent Systems (previously the International Conference on Multiagent Systems, ICMAS, changed in 2000)",A*,A*,A*,A*,A,View,https://dblp.org/db/conf/atal/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=yWxsQWGuQ-sJ.2023,
50217,ACC,American Control Conference,ACC,American Control Conference,tgZe9odv5lUJ,American Control Conference,43,43,-,,-,-,-,-,-,View,https://dblp.org/db/conf/amcc/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=tgZe9odv5lUJ.2023,
42441,ACCV,Asian Conference on Computer Vision,ACCV,Asian Conference on Computer Vision,C6G2a_KY88AJ,Asian Conference on Computer Vision (ACCV),60,46,167,Asian Conference on Computer Vision,B,B,B,B,B,View,https://dblp.org/db/conf/accv/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=C6G2a_KY88AJ.2023,
43217,International Conference on Affective Computing and Intelligent,ACII,ACII,Affective Computing and Intelligent Interaction,n8TWwN8Kc5cJ,International Conference on Affective Computing and Intelligent Interaction and Workshops,24,26,901,International Conference on Affective Computing and Intelligent,C,C,C,C,C,View,https://dblp.org/db/conf/acii/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=n8TWwN8Kc5cJ.2023,Met objective criteria in August 2023.  Requested by Derry Wijaya.
42469,ACL,Annual Meeting of the Association for Computational Linguistics (ACL),ACL,Annual Meeting of the Association for Computational Linguistics,Y3UjV9bSCxMJ,Meeting of the Association for Computational Linguistics (ACL),192,169,196,Association for Computational Linguistics,A*,A*,A*,A*,A,View,https://dblp.org/db/conf/acl/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=Y3UjV9bSCxMJ.2023,
42281,ACM Conference on Embedded Networked Sensor Systems,SENSYS,ACM Buildsys,ACM International Conference on Embedded Networked Sensor Systems,X3PsAVmtdKsJ,"ACM International Conference on Systems for Energy-Efficient Buildings, Cities, and Transportation",23,21,2175,ACM International Conference on Systems for Energy-Efficient Built Environments,-,-,-,A,-,View,https://dblp.org/db/conf/sensys/index.html?q=buildsys,View,https://scholar.google.com/citations?view_op=list_hcore&venue=X3PsAVmtdKsJ.2023,Added 27/07/2022 as it met objective criteria. Request made by Mark Wallace (DSAI).
43223,ACNS,International Conference on Applied Cryptography and Network Security,ACNS,International Conference on Applied Cryptography and Network Security,uX6tRrNG0lQJ,Applied Cryptography and Network Security,27,26,907,International Conference on Applied Cryptography and Network Security,B,B,B,B,B,View,https://dblp.org/db/conf/acns/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=uX6tRrNG0lQJ.2023,Added 22/01/2020 as it met objective criteria. Request made by Floyd Mueller (HCC).
42389,ACSAC,Annual Computer Security Applications Conference,ACSAC,Annual Computer Security Applications Conference,88oopSfS28MJ,Computer Security Applications Conference,36,32,117,Annual Computer Security Applications Conference,A,National: USA,National: USA,A,A,View,https://dblp.org/db/conf/acsac/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=88oopSfS28MJ.2023,
50008,AIED,International Conference on Artificial Intelligence in Education,AIED,International Conference on Artificial Intelligence in Education,l2Fh9zgyJ3sJ,Artificial Intelligence in Education,29,23,1961,International Conference on Artificial Intelligence in Education,A,A,A,A,-,View,https://dblp.org/db/conf/aied/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=l2Fh9zgyJ3sJ.2023,"Added 05/03/2020, approved as a special exception by DDR & Dean. Request made by Dragan Gasevic (DS&AI)"
45026,AIME,Artificial Intelligence in Medicine in Europe,AIME,Conference on Artificial Intelligence in Medicine in Europe,G4epD5rVtawJ,Artificial Intelligence in Medicine,14,13,151,Artificial Intelligence in Medicine in Europe,B,B,B,B,A,View,https://dblp.org/db/conf/aime/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=G4epD5rVtawJ.2023,~Met objective criteria as at May 2019
43206,AINA,International Conference on Advanced Information Networking and Applications,AINA,International Conference on Advanced Information Networking and Applications,FBp6ksxIdQYJ,International Conference on Advanced Information Networking and Applications (AINA),22,23,890,International Conference on Advanced Information Networking and Applications (was ICOIN),B,B,B,B,B,View,https://dblp.org/db/conf/aina/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=FBp6ksxIdQYJ.2023,Added 24/08/2020 as it met objective criteria. Request made by Aamir Cheema (SSC).
43229,AISTATS,International Conference on Artificial Intelligence and Statistics,AISTATS,International Conference on Artificial Intelligence and Statistics,PhcE9OLs0MUJ,International Conference on Artificial Intelligence and Statistics,91,85,913,International Conference on Artificial Intelligence and Statistics,A,A,A,A,B,View,https://dblp.org/db/conf/aistats/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=PhcE9OLs0MUJ.2023,
50220,Allerton,"Allerton Conference on Communication, Control, and Computing",Allerton,"Allerton Conference on Communication, Control, and Computing",HbOjoTJcHB8J,"Allerton Conference on Communication, Control, and Computing",28,32,-,,-,-,-,-,-,View,https://dblp.org/db/conf/allerton/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=HbOjoTJcHB8J.2023,
42387,AMCIS,Americas Conference on Information Systems,AMCIS,Americas Conference on Information Systems,Z7jeczV8wooJ,Americas Conference on Information Systems (AMCIS),32,30,115,Americas Conference on Information Systems,-,-,-,A,A,View,https://dblp.org/db/conf/amcis/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=Z7jeczV8wooJ.2023,
N76561,,AMIA Annual Symposium,AMIA,American Medical Informatics Association Annual Symposium,MtRw20mokCYJ,AMIA Symposium,29,35,1968,American Medical Informatics Annual Fall Symposium,National: USA,National: USA,National: USA,A,-,View,https://dblp.org/db/conf/amia/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=MtRw20mokCYJ.2023,
70703,APSIPA,Annual Summit and Conference of the Asia-Pacific-Signal-and-Information-Processing-Association (APSIPA),APSIPA,Asia-Pacific Signal and Information Processing Association Annual Summit and Conference,ElYArja5sfsJ,Asia-Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA),25,25,-,,-,-,-,-,-,View,https://dblp.org/db/conf/apsipa/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=ElYArja5sfsJ.2023,Added 13/08/2021 as it met objective criteria. Request made by Wong Kok Sheik (Malaysia).
43239,ARES,"International Conference on Availability, Reliability and Security",ARES,"International Conference on Availability, Reliability and Security",GIrj2BSjfiwJ,"International Conference on Availability, Reliability and Security, ARES",32,30,923,"International Conference on Availability, Reliability and Security",B,B,B,B,B,View,https://dblp.org/db/conf/IEEEares/,View,https://scholar.google.com/citations?view_op=list_hcore&venue=GIrj2BSjfiwJ.2023,Added by CSS Group 2019.
42558,ASE,IEEE/ACM International Conference on Automated Software Engineering,ASE,International Conference on Automated Software Engineering,0NzweKVXmpkJ,IEEE/ACM International Conference on Automated Software Engineering (ASE),50,47,279,Automated Software Engineering Conference,A*,A*,A,A,A,View,https://dblp.org/db/conf/kbse/,View,https://scholar.google.com/citations?view_op=list_hcore&venue=0NzweKVXmpkJ.2023,Reranked to A* from A in CORE 2021 ranking.
42331,AsiaCCS,"ACM Symposium on Information, Computer and Communications Security",AsiaCCS,ACM Asia Conference on Computer and Communications Security,3VLtGPwkq54J,ACM on Asia Conference on Computer and Communications Security,38,38,61,"Asia Conference on Information, Computer and Communications Security",A,A,B,B,B,View,https://dblp.org/db/conf/asiaccs/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=3VLtGPwkq54J.2023,
43556,ASIACRYPT,International Conference on the Theory and Application of Cryptology and Information Security,ASIACRYPT,International Conference on the Theory and Application of Cryptology and Information Security,hxrvQsnJSDMJ,International Conference on The Theory and Application of Cryptology and Information Security (ASIACRYPT),42,42,1243,International Conference on the Theory and Application of Cryptology and Information Security,A,A,A,A,A,View,https://dblp.org/db/conf/asiacrypt/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=hxrvQsnJSDMJ.2023,
50022,Annual conference of American Society for Information Science and Technology,ASIS&T,ASIS&T,ASIS&T Annual Meeting,g72lVtIYORMJ,Proceedings of the Association for Information Science and Technology (ASIST),17,,1976,,-,-,-,-,-,View,https://dblp.org/db/conf/asist/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=g72lVtIYORMJ.2023,"Met objective criteria in August 2023.  Requested by Gillian Oliver (HCC).  Ranked A by CORE 2008, removed when all non-Australiasian local conferences were removed from CORE."
42421,ASPLOS,International Conference on Architectural Support for Programming Languages and Operating Systems,ASPLOS,International Conference on Architectural Support for Programming Languages and Operating Systems,KlkFB9T8yJEJ,International Conference on Architectural Support for Programming Languages and Operating Systems (ASPLOS),66,60,147,Architectural Support for Programming Languages and Operating Systems,A*,A*,A*,A*,A,View,https://dblp.org/db/conf/asplos/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=KlkFB9T8yJEJ.2023,
50206,ASSETS,International ACM SIGACCESS Conference on Computers and Accessibility,ASSETS,International ACM SIGACCESS Conference on Computers and Accessibility,c5bgEi18VesJ,International ACM Conference on Assistive Technologies (Assets),30,28,2258,International ACM SIGACCESS Conference on Computers and Accessibility,A,A,-,-,-,View,https://dblp.org/db/conf/assets/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=c5bgEi18VesJ.2023,Added 29/01/2020 as it met objective criteria. Request made by Kim Marriott (HCC).
42365,AVI,Working Conference on Advanced Visual Interfaces (now International Conference on Advanced Visual Interfaces),AVI,International Working Conference on Advanced Visual Interfaces,rHtqzxD--ygJ,Working Conference on Advanced Visual Interfaces (AVI),17,14,93,Advanced Visual Interfaces,B,B,B,B,B,View,https://dblp.org/db/conf/avi/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=rHtqzxD--ygJ.2023,~Met objective criteria as at May 2019
60324,AVSS,IEEE International Conference on Advanced Video and Signal-Based Surveillance,AVSS,IEEE International Conference on Advanced Video and Signal Based Surveillance,lj8GV_9F0b8J,IEEE International Conference on Advanced Video and Signal-Based Surveillance (AVSS),27,31,92,IEEE International Conference on Advanced Video and Signal Based Surveillance,B,B,B,B,B,View,https://dblp.org/db/conf/avss/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=lj8GV_9F0b8J.2023,
72540,BHI,IEEE-EMBS International Conference on Biomedical and Health Informatics,BHI,International Conference on Biomedical and Health Informatics,BgO65-j_oeEJ,IEEE EMBS International Conference on Biomedical & Health Informatics,27,26,-,,-,-,-,-,-,View,https://dblp.org/db/conf/bhi/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=BgO65-j_oeEJ.2023,
50467,BigData Congress,IEEE International Congress on Big Data,BigData,BigData Congress,-,-,-,19,-,,-,-,-,-,-,View,https://dblp.org/db/conf/bigdata/index.html,,,Added 07/02/2020 as it met objective criteria. Request made by John Grundy.  Conference last held in 2019. 
42577,BMVC,British Machine Vision Conference,BMVC,British Machine Vision Conference,T_DfB2ikUbwJ,British Machine Vision Conference (BMVC),77,75,296,British Machine Vision Conference,A,-,-,-,B,View,https://dblp.org/db/conf/bmvc/,View,https://scholar.google.com/citations?view_op=list_hcore&venue=T_DfB2ikUbwJ.2023,
72340,BTAS,IEEE International Conference on Biometrics,BTAS,"International Conference on Biometrics: Theory, Applications and Systems",FetF6O7LEY8J,IEEE International Conference on Biometrics: Theory Applications and Systems (BTAS),34,36,-,,-,-,-,-,-,View,https://dblp.org/db/conf/btas/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=FetF6O7LEY8J.2023,Last held in 2019. Has merged to form the International Joint Conference on Biometrics.
43207,CaiSE,International Conference on Advanced Information Systems Engineering,CAiSE,International Conference on Advanced Information Systems Engineering,5PSS5xHm_KwJ,International Conference on Advanced Information Systems Engineering,26,23,891,International Conference on Advanced Information Systems Engineering,A,A,A,A,A,View,https://dblp.org/db/conf/caise/,View,https://scholar.google.com/citations?view_op=list_hcore&venue=5PSS5xHm_KwJ.2023,
42611,CAV,International Conference on Computer Aided Verification,CAV,International Conference on Computer Aided Verification,qgBvh59sjMQJ,International Conference on Computer Aided Verification (CAV),38,39,331,Computer Aided Verification,A*,A*,A*,A*,A,View,https://dblp.org/db/conf/cav/,View,https://scholar.google.com/citations?view_op=list_hcore&venue=qgBvh59sjMQJ.2023,
42991,CCGrid,IEEE International Symposium on Cluster Computing and the Grid,CCGrid,"IEEE/ACM International Symposium on Cluster, Cloud and Internet Computing",_IeLSKDu4j0J,IEEE International Symposium on Cluster Computing and the Grid,24,27,695,"IEEE International Symposium on Cluster, Cloud and Grid Computing",B,A,A,A,A,View,https://dblp.org/db/conf/ccgrid/,View,https://scholar.google.com/citations?view_op=list_hcore&venue=_IeLSKDu4j0J.2023,
42910,CCNC,IEEE Consumer Communications and Networking Conference,CCNC,Consumer Communications and Networking Conference,IzHKIKh35TsJ,IEEE Consumer Communications and Networking Conference,33,30,616,IEEE Consumer Communications and Networking Conference,B,B,B,B,B,View,https://dblp.org/db/conf/ccnc,View,https://scholar.google.com/citations?view_op=list_hcore&venue=IzHKIKh35TsJ.2023,
42277,CCS,ACM Symposium on Computer and Communications Security,CCS,Annual ACM Conference on Computer and Communications Security,Pg42P_rbavwJ,ACM Symposium on Computer and Communications Security,93,98,12,ACM Conference on Computer and Communications Security,A*,A*,A*,A*,A,View,https://dblp.org/db/conf/ccs/,View,https://scholar.google.com/citations?view_op=list_hcore&venue=Pg42P_rbavwJ.2023,
42898,CDC,IEEE Conference on Decision and Control,CDC,IEEE Conference on Decision and Control,1dJxuEkKfpEJ,IEEE Conference on Decision and Control,48,44,605,IEEE Conference on Decision and Control,-,-,-,A,A,View,https://dblp.org/db/conf/cdc/,View,https://scholar.google.com/citations?view_op=list_hcore&venue=1dJxuEkKfpEJ.2023,"Ranked A in CORE2018, removed in 2020."
43668,CGO,International Symposium on Code Generation and Optimization,CGO,IEEE/ACM International Symposium on Code Generation and Optimization,ol9-bwToVWEJ,International Symposium on Code Generation and Optimization,26,26,1362,International Symposium on Code Generation and Optimization,A,A,A,A,A,View,https://dblp.org/db/conf/cgo/,View,https://scholar.google.com/citations?view_op=list_hcore&venue=ol9-bwToVWEJ.2023,
43377,CHI,Computer Human Interaction (CHI),CHI,ACM Conference on Human Factors in Computing Systems,6NNnGOq9_mAJ,Computer Human Interaction (CHI),122,113,1053,International Conference on Human Factors in Computing Systems,A*,A*,A*,A*,A,View,https://dblp.org/db/conf/chi/,View,https://scholar.google.com/citations?view_op=list_hcore&venue=6NNnGOq9_mAJ.2023,
,,,CICC,IEEE Custom Integrated Circuits Conference,yHnzH6ndKgwJ,"IEEE Custom Integrated Circuits Conference, CICC",26,25,-,,-,-,-,-,-,View,https://dblp.org/db/conf/cicc/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=yHnzH6ndKgwJ.2023,
42651,CIDR,Conference on Innovative Data Systems Research,CIDR,Conference on Innovative Data Systems Research,5zblDmoFLZAJ,Conference on Innovative Data system Research (CIDR),27,28,369,Conference on Innovative Data Systems Research,A,A,A,A,A,View,https://dblp.org/db/conf/cidr/,View,https://scholar.google.com/citations?view_op=list_hcore&venue=5zblDmoFLZAJ.2023,
42291,CIKM,ACM International Conference on Information and Knowledge Management,CIKM,International Conference on Information and Knowledge Management,V-IMg2OTpU8J,ACM International Conference on Information and Knowledge Management,79,69,25,ACM International Conference on Information and Knowledge Management,A,A,A,A,A,View,https://dblp.org/db/conf/cikm/,View,https://scholar.google.com/citations?view_op=list_hcore&venue=V-IMg2OTpU8J.2023,
42650,CISS,Conference on Information Sciences and Systems,CISS,Annual Conference on Information Sciences and Systems,jdBKY1k8XEwJ,Conference on Information Sciences and Systems,25,23,368,Conference on Information Sciences and Systems,National: USA,National: USA,National: USA,C,C,View,https://dblp.org/db/conf/ciss/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=jdBKY1k8XEwJ.2023,Added 27/07/2022 as it met objective criteria. Request made by Mark Wallace (DSAI).
42925,CLOUD,IEEE International Conference on Cloud Computing,CLOUD,IEEE International Conference on Cloud Computing,ioohKoS5imcJ,IEEE International Conference on Cloud Computing (CLOUD),34,32,631,IEEE International Conference on Cloud Computing,B,B,B,B,B,View,https://dblp.org/db/conf/IEEEcloud/,View,https://scholar.google.com/citations?view_op=list_hcore&venue=ioohKoS5imcJ.2023,
50445,CloudCom,IEEE International Conference on Cloud Computing Technology and Science,CloudCom,International Conference on Cloud Computing,aNZ314HiR4YJ,IEEE International Conference on Cloud Computing Technology and Science (CloudCom),16,17,931,IEEE International Conference on Cloud Computing Technology and Science (International Conference on Cloud Computing pre 2010),C,C,C,C,C,View,https://dblp.org/db/conf/cloudcom/index.html,View,https://scholar.google.com/citations?view_op=list_hcore&venue=aNZ314HiR4YJ.2023,Added 13/08/2021 as it met objective criteria. Request made by Aamir Cheema (SSC).  No longer indexed by DBLP.
